,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선
1183,2016.12.19,13600.0,150.0,13800.0,14250.0,13500.0,1981956.0,,,,,,,
1182,2016.12.20,12950.0,650.0,13700.0,13850.0,12900.0,1749314.0,,,,,,,
1181,2016.12.21,12450.0,500.0,12950.0,13000.0,12250.0,1583932.0,,,,,,,
1180,2016.12.22,12600.0,150.0,12350.0,12600.0,12150.0,975439.0,,,,,,,
1179,2016.12.23,12600.0,0.0,12600.0,12950.0,12400.0,1327045.0,12840.0,,,,,,
1175,2016.12.26,12650.0,50.0,12650.0,12850.0,12500.0,890647.0,12650.0,,,,,,
1174,2016.12.27,12800.0,150.0,12700.0,13000.0,12600.0,1151746.0,12620.0,,,,,,
1173,2016.12.28,13200.0,400.0,12850.0,13400.0,12800.0,1455124.0,12770.0,12856.25,,,,,
1172,2016.12.29,13250.0,50.0,13050.0,13300.0,12900.0,588591.0,12900.0,12812.5,,,,,
1171,2017.01.02,12950.0,300.0,13250.0,13250.0,12900.0,497396.0,12970.0,12812.5,12905.0,,,,
1168,2017.01.03,12750.0,200.0,13000.0,13150.0,12700.0,540369.0,12990.0,12850.0,12820.0,,,,
1167,2017.01.04,12850.0,100.0,12800.0,12900.0,12650.0,399112.0,13000.0,12881.25,12810.0,,,,
1166,2017.01.05,13200.0,350.0,12950.0,13550.0,12800.0,1159516.0,13000.0,12956.25,12885.0,,,,
1165,2017.01.06,13050.0,150.0,13250.0,13250.0,12950.0,385308.0,12960.0,13006.25,12930.0,,,,
1164,2017.01.09,12800.0,250.0,13000.0,13100.0,12800.0,404520.0,12930.0,13006.25,12950.0,,,,
1160,2017.01.10,12500.0,300.0,12800.0,12900.0,12450.0,491422.0,12880.0,12918.75,12935.0,,,,
1159,2017.01.11,12450.0,50.0,12600.0,12800.0,12450.0,459544.0,12800.0,12818.75,12900.0,,,,
1158,2017.01.12,12150.0,300.0,12350.0,12500.0,12100.0,496991.0,12590.0,12718.75,12795.0,,,,
1157,2017.01.13,12100.0,50.0,12200.0,12350.0,11850.0,612247.0,12400.0,12637.5,12680.0,,,,
1156,2017.01.16,11700.0,400.0,12050.0,12200.0,11650.0,546945.0,12180.0,12493.75,12555.0,,,,
1153,2017.01.17,11450.0,250.0,11500.0,11600.0,11250.0,748532.0,11970.0,12275.0,12425.0,,,,
1152,2017.01.18,11500.0,50.0,11400.0,11850.0,11150.0,649156.0,11780.0,12081.25,12290.0,,,,
1151,2017.01.19,11500.0,0.0,11500.0,11800.0,11500.0,300342.0,11650.0,11918.75,12120.0,,,,
1150,2017.01.20,11200.0,300.0,11500.0,11550.0,11150.0,475914.0,11470.0,11756.25,11935.0,,,,
1149,2017.01.23,10500.0,700.0,11100.0,11150.0,10400.0,914339.0,11230.0,11512.5,11705.0,,,,
1145,2017.01.24,10000.0,500.0,10400.0,10400.0,9980.0,971277.0,10940.0,11243.75,11455.0,,,,
1144,2017.01.25,10100.0,100.0,10100.0,10350.0,9980.0,489739.0,10660.0,10993.75,11220.0,,,,
1143,2017.01.26,10600.0,500.0,10100.0,10850.0,10100.0,789656.0,10480.0,10856.25,11065.0,,,,
1142,2017.01.31,10500.0,100.0,10650.0,10850.0,10350.0,359750.0,10340.0,10737.5,10905.0,,,,
1141,2017.02.01,10600.0,100.0,10500.0,10700.0,10450.0,311870.0,10360.0,10625.0,10795.0,12085.0,,,
1138,2017.02.02,10200.0,400.0,10450.0,10500.0,10200.0,457227.0,10400.0,10462.5,10670.0,11971.666666666666,,,
1137,2017.02.03,10200.0,0.0,10400.0,10400.0,10050.0,325456.0,10420.0,10337.5,10540.0,11880.0,,,
1136,2017.02.06,10400.0,200.0,10250.0,10600.0,10100.0,366412.0,10380.0,10325.0,10430.0,11811.666666666666,,,
1135,2017.02.07,10600.0,200.0,10450.0,10700.0,10300.0,365127.0,10400.0,10400.0,10370.0,11745.0,,,
1134,2017.02.08,10550.0,50.0,10700.0,10750.0,10450.0,265728.0,10390.0,10456.25,10375.0,11676.666666666666,,,
1130,2017.02.09,10200.0,350.0,10250.0,10400.0,10150.0,455731.0,10390.0,10406.25,10395.0,11595.0,,,
1129,2017.02.10,10200.0,0.0,10250.0,10400.0,10150.0,249618.0,10390.0,10368.75,10405.0,11508.333333333334,,,
1128,2017.02.13,10050.0,150.0,10200.0,10250.0,10000.0,334122.0,10320.0,10300.0,10350.0,11403.333333333334,,,
1127,2017.02.14,10150.0,100.0,10100.0,10300.0,10000.0,380490.0,10230.0,10293.75,10315.0,11300.0,,,
1126,2017.02.15,10150.0,0.0,10100.0,10300.0,10050.0,367330.0,10150.0,10287.5,10270.0,11206.666666666666,,,
1123,2017.02.16,9790.0,360.0,10150.0,10150.0,9790.0,733536.0,10068.0,10211.25,10229.0,11108.0,,,
1122,2017.02.17,9200.0,590.0,9790.0,9790.0,8940.0,1447684.0,9868.0,10036.25,10129.0,10986.333333333334,,,
1121,2017.02.20,9050.0,150.0,9160.0,9190.0,8900.0,874109.0,9668.0,9848.75,9994.0,10848.0,,,
1120,2017.02.21,10050.0,1000.0,9000.0,11450.0,8990.0,7600340.0,9648.0,9830.0,9939.0,10748.0,,,
1119,2017.02.22,10100.0,50.0,9940.0,10150.0,9670.0,1674711.0,9638.0,9817.5,9894.0,10658.0,11409.777777777777,,
1115,2017.02.23,10350.0,250.0,10100.0,11000.0,9960.0,2475921.0,9750.0,9855.0,9909.0,10586.333333333334,11337.555555555555,,
1114,2017.02.24,10550.0,200.0,10400.0,10800.0,10350.0,899518.0,10020.0,9905.0,9944.0,10523.0,11284.222222222223,,
1113,2017.02.27,10650.0,100.0,10750.0,10950.0,10550.0,762281.0,10340.0,9967.5,10004.0,10473.0,11244.222222222223,,
1112,2017.02.28,10500.0,150.0,10650.0,10750.0,10350.0,397511.0,10430.0,10056.25,10039.0,10419.666666666666,11197.555555555555,,
1111,2017.03.02,10650.0,150.0,10550.0,10900.0,10450.0,540662.0,10540.0,10237.5,10089.0,10384.666666666666,11154.222222222223,,
1108,2017.03.03,11350.0,700.0,10950.0,12600.0,10850.0,5581222.0,10740.0,10525.0,10245.0,10381.333333333334,11125.333333333334,,
1107,2017.03.06,11450.0,100.0,11450.0,11550.0,11150.0,943593.0,10920.0,10700.0,10470.0,10379.666666666666,11095.333333333334,,
1106,2017.03.07,11650.0,200.0,11850.0,11950.0,11500.0,1325335.0,11120.0,10893.75,10730.0,10384.666666666666,11060.888888888889,,
1105,2017.03.08,11650.0,0.0,11500.0,11750.0,11300.0,662372.0,11350.0,11056.25,10890.0,10399.666666666666,11025.333333333334,,
1104,2017.03.09,11350.0,300.0,11650.0,11650.0,11350.0,348116.0,11490.0,11156.25,11015.0,10428.0,10989.777777777777,,
1100,2017.03.10,11250.0,100.0,11350.0,11400.0,10950.0,495835.0,11470.0,11231.25,11105.0,10469.666666666666,10956.444444444445,,
1099,2017.03.13,11300.0,50.0,11250.0,11550.0,11000.0,322954.0,11440.0,11331.25,11180.0,10509.666666666666,10922.0,,
1098,2017.03.14,11600.0,300.0,11450.0,11800.0,11350.0,745093.0,11430.0,11450.0,11275.0,10543.0,10886.444444444445,,
1097,2017.03.15,11350.0,250.0,11550.0,11750.0,11350.0,392031.0,11370.0,11450.0,11360.0,10571.333333333334,10848.666666666666,,
1096,2017.03.16,11350.0,0.0,11400.0,11500.0,11300.0,198057.0,11370.0,11437.5,11430.0,10596.333333333334,10816.444444444445,11340.666666666666,
1093,2017.03.17,11700.0,350.0,11450.0,12100.0,11350.0,1373230.0,11460.0,11443.75,11465.0,10646.333333333334,10798.666666666666,11309.0,
1092,2017.03.20,11800.0,100.0,11900.0,12200.0,11700.0,563145.0,11560.0,11462.5,11500.0,10699.666666666666,10784.222222222223,11289.833333333334,
1091,2017.03.21,11750.0,50.0,11950.0,11950.0,11600.0,470251.0,11590.0,11512.5,11510.0,10744.666666666666,10775.333333333334,11278.166666666666,
1090,2017.03.22,12150.0,400.0,11700.0,12150.0,11550.0,510329.0,11750.0,11625.0,11560.0,10796.333333333334,10776.444444444445,11270.666666666666,
1089,2017.03.23,12400.0,250.0,12200.0,12400.0,12000.0,813043.0,11960.0,11762.5,11665.0,10858.0,10792.0,11267.333333333334,
1085,2017.03.24,12350.0,50.0,12450.0,12700.0,12250.0,670430.0,12090.0,11856.25,11775.0,10929.666666666666,10812.0,11262.333333333334,
1084,2017.03.27,11900.0,450.0,12100.0,12150.0,11800.0,605507.0,12110.0,11925.0,11835.0,10986.333333333334,10820.888888888889,11247.333333333334,
1083,2017.03.28,11850.0,50.0,11750.0,12050.0,11600.0,509316.0,12130.0,11987.5,11860.0,11046.333333333334,10828.666666666666,11224.833333333334,
1082,2017.03.29,11700.0,150.0,11850.0,11900.0,11600.0,339206.0,12040.0,11987.5,11895.0,11098.0,10839.777777777777,11199.0,
1081,2017.03.30,11700.0,0.0,11700.0,11900.0,11600.0,296624.0,11900.0,11975.0,11930.0,11149.666666666666,10866.444444444445,11178.166666666666,
1078,2017.03.31,11800.0,100.0,11550.0,11850.0,11350.0,577525.0,11790.0,11981.25,11940.0,11216.666666666666,10906.444444444445,11162.333333333334,
1077,2017.04.03,12150.0,350.0,11850.0,12250.0,11800.0,464801.0,11840.0,11981.25,11975.0,11315.0,10952.0,11150.666666666666,
1076,2017.04.04,12050.0,100.0,12300.0,12300.0,11950.0,369120.0,11880.0,11937.5,12005.0,11415.0,10984.222222222223,11131.5,
1075,2017.04.05,11950.0,100.0,12050.0,12100.0,11850.0,302046.0,11930.0,11887.5,11985.0,11478.333333333334,11016.444444444445,11113.166666666666,
1074,2017.04.06,11800.0,150.0,11850.0,11900.0,11600.0,272724.0,11950.0,11875.0,11925.0,11535.0,11043.111111111111,11096.5,
1070,2017.04.07,12150.0,350.0,11800.0,12300.0,11700.0,640225.0,12020.0,11912.5,11905.0,11595.0,11086.444444444445,11090.666666666666,
1069,2017.04.10,11950.0,200.0,12050.0,12150.0,11850.0,324863.0,11980.0,11943.75,11910.0,11641.666666666666,11125.333333333334,11082.333333333334,
1068,2017.04.11,11800.0,150.0,11900.0,12000.0,11650.0,303892.0,11930.0,11956.25,11905.0,11680.0,11156.444444444445,11076.5,
1067,2017.04.12,11650.0,150.0,11550.0,11800.0,11550.0,200789.0,11870.0,11937.5,11900.0,11718.333333333334,11179.777777777777,11069.0,
1066,2017.04.13,11700.0,50.0,11600.0,11900.0,11600.0,221511.0,11850.0,11881.25,11900.0,11753.333333333334,11205.333333333334,11069.0,
1063,2017.04.14,11550.0,150.0,11750.0,11900.0,11550.0,301539.0,11730.0,11818.75,11875.0,11760.0,11235.333333333334,11070.666666666666,
1062,2017.04.17,11650.0,100.0,11550.0,11750.0,11500.0,208238.0,11670.0,11781.25,11825.0,11766.666666666666,11267.555555555555,11073.166666666666,
1061,2017.04.18,11650.0,0.0,11650.0,11800.0,11550.0,256150.0,11640.0,11762.5,11785.0,11766.666666666666,11303.111111111111,11075.666666666666,
1060,2017.04.19,11500.0,150.0,11650.0,11650.0,11450.0,231327.0,11610.0,11681.25,11740.0,11761.666666666666,11333.111111111111,11080.666666666666,
1059,2017.04.20,11450.0,50.0,11550.0,11650.0,11400.0,194714.0,11560.0,11618.75,11705.0,11765.0,11362.0,11096.5,
1055,2017.04.21,11550.0,100.0,11550.0,11750.0,11450.0,226195.0,11560.0,11587.5,11645.0,11775.0,11401.111111111111,11122.333333333334,
1054,2017.04.24,11300.0,250.0,11500.0,11500.0,11250.0,240902.0,11490.0,11543.75,11580.0,11775.0,11447.777777777777,11142.333333333334,
1053,2017.04.25,11600.0,300.0,11750.0,12300.0,11550.0,1870204.0,11480.0,11531.25,11560.0,11775.0,11504.444444444445,11159.0,
1052,2017.04.26,11400.0,200.0,11700.0,11800.0,11350.0,445483.0,11460.0,11512.5,11535.0,11776.666666666666,11534.444444444445,11174.0,
1051,2017.04.27,11350.0,50.0,11450.0,11500.0,11300.0,229431.0,11440.0,11475.0,11500.0,11776.666666666666,11562.222222222223,11186.5,
1048,2017.04.28,11350.0,0.0,11300.0,11450.0,11250.0,257647.0,11400.0,11437.5,11480.0,11765.0,11584.444444444445,11205.666666666666,
1047,2017.05.02,11150.0,200.0,11350.0,11400.0,11150.0,179237.0,11370.0,11393.75,11430.0,11743.333333333334,11597.777777777777,11221.5,
1046,2017.05.04,11350.0,200.0,11150.0,11350.0,11100.0,190648.0,11320.0,11381.25,11400.0,11730.0,11613.333333333334,11237.333333333334,
1045,2017.05.08,11500.0,150.0,11600.0,12050.0,11500.0,1085552.0,11340.0,11375.0,11400.0,11708.333333333334,11635.555555555555,11252.333333333334,
1044,2017.05.10,11250.0,250.0,11700.0,11700.0,11100.0,573139.0,11320.0,11368.75,11380.0,11670.0,11648.888888888889,11264.0,
1040,2017.05.11,11250.0,0.0,11250.0,11300.0,11050.0,270209.0,11300.0,11325.0,11350.0,11633.333333333334,11646.666666666666,11281.5,
1039,2017.05.12,11000.0,250.0,11200.0,11250.0,10950.0,439544.0,11270.0,11275.0,11320.0,11603.333333333334,11636.666666666666,11294.833333333334,
1038,2017.05.15,10650.0,350.0,10950.0,10950.0,10400.0,770179.0,11130.0,11187.5,11225.0,11563.333333333334,11614.444444444445,11304.833333333334,
1037,2017.05.16,10650.0,0.0,10700.0,10700.0,10200.0,386014.0,10960.0,11100.0,11150.0,11528.333333333334,11592.222222222223,11313.166666666666,
1036,2017.05.17,10750.0,100.0,10700.0,10900.0,10600.0,463670.0,10860.0,11050.0,11090.0,11496.666666666666,11578.888888888889,11323.166666666666,
1033,2017.05.18,10800.0,50.0,10600.0,10850.0,10550.0,276167.0,10770.0,10981.25,11035.0,11463.333333333334,11568.888888888889,11340.0,
1032,2017.05.19,10850.0,50.0,10800.0,10950.0,10750.0,242553.0,10740.0,10900.0,11005.0,11420.0,11558.888888888889,11367.5,
1031,2017.05.22,10750.0,100.0,10850.0,10900.0,10650.0,203245.0,10760.0,10837.5,10945.0,11376.666666666666,11540.0,11395.833333333334,
1030,2017.05.23,11250.0,500.0,10800.0,11250.0,10800.0,806246.0,10880.0,10837.5,10920.0,11353.333333333334,11537.777777777777,11415.833333333334,
1029,2017.05.24,11350.0,100.0,11300.0,11350.0,11000.0,427629.0,11000.0,10881.25,10930.0,11338.333333333334,11537.777777777777,11436.666666666666,
1025,2017.05.25,11450.0,100.0,11350.0,11450.0,11200.0,364916.0,11130.0,10981.25,10950.0,11315.0,11532.222222222223,11455.0,
1024,2017.05.26,11600.0,150.0,11450.0,11900.0,11450.0,637411.0,11280.0,11100.0,11010.0,11303.333333333334,11527.777777777777,11472.5,
1023,2017.05.29,11600.0,0.0,11700.0,11900.0,11600.0,383367.0,11450.0,11206.25,11105.0,11296.666666666666,11524.444444444445,11488.333333333334,
1022,2017.05.30,12100.0,500.0,11550.0,12100.0,11550.0,645727.0,11620.0,11368.75,11250.0,11311.666666666666,11523.333333333334,11515.0,
1021,2017.05.31,12500.0,400.0,12350.0,12500.0,12100.0,1382369.0,11850.0,11575.0,11425.0,11338.333333333334,11525.555555555555,11545.833333333334,
1018,2017.06.01,12700.0,200.0,12450.0,12750.0,12150.0,761397.0,12100.0,11818.75,11615.0,11376.666666666666,11533.333333333334,11568.333333333334,
1017,2017.06.02,13700.0,1000.0,12950.0,14300.0,12800.0,3696920.0,12520.0,12125.0,11900.0,11445.0,11573.333333333334,11605.833333333334,
1016,2017.06.05,14250.0,550.0,13700.0,14500.0,13600.0,1725538.0,13050.0,12487.5,12250.0,11531.666666666666,11626.666666666666,11649.166666666666,
1015,2017.06.07,14200.0,50.0,14500.0,15100.0,13750.0,2718029.0,13470.0,12831.25,12545.0,11621.666666666666,11682.222222222223,11691.666666666666,
1014,2017.06.08,15900.0,1700.0,14350.0,16350.0,14150.0,4148400.0,14150.0,13368.75,13000.0,11770.0,11775.555555555555,11767.5,
1010,2017.06.09,16050.0,150.0,16050.0,16350.0,15600.0,2165709.0,14820.0,13925.0,13460.0,11920.0,11870.0,11847.5,
1009,2017.06.12,16000.0,50.0,15800.0,16150.0,15150.0,1541656.0,15280.0,14412.5,13900.0,12076.666666666666,11955.555555555555,11925.833333333334,
1008,2017.06.13,18500.0,2500.0,15950.0,19850.0,15800.0,7514045.0,16130.0,15162.5,14590.0,12306.666666666666,12098.888888888889,12040.833333333334,
1007,2017.06.14,18900.0,400.0,18300.0,19700.0,18300.0,2883750.0,17070.0,15937.5,15270.0,12556.666666666666,12253.333333333334,12166.666666666666,
1006,2017.06.15,19250.0,350.0,19000.0,19600.0,18500.0,1873865.0,17740.0,16631.25,15945.0,12820.0,12418.888888888889,12298.333333333334,11819.5
1003,2017.06.16,23700.0,4450.0,19600.0,24450.0,19450.0,12899547.0,19270.0,17812.5,17045.0,13231.666666666666,12675.555555555555,12498.333333333334,11903.666666666666
1002,2017.06.19,27000.0,3300.0,24500.0,27450.0,23900.0,6736787.0,21470.0,19412.5,18375.0,13760.0,13010.0,12751.666666666666,12020.75
1001,2017.06.20,24000.0,3000.0,26850.0,26900.0,22700.0,7282571.0,22570.0,20425.0,19350.0,14181.666666666666,13281.111111111111,12955.833333333334,12117.0
1000,2017.06.21,22950.0,1050.0,23500.0,25750.0,22100.0,6487536.0,23380.0,21287.5,20225.0,14563.333333333334,13532.222222222223,13135.833333333334,12203.25
999,2017.06.22,21500.0,1450.0,21350.0,22250.0,20250.0,5297005.0,23830.0,21975.0,20785.0,14905.0,13750.0,13287.5,12277.416666666666
995,2017.06.23,19900.0,1600.0,21300.0,21950.0,19300.0,5740193.0,23070.0,22150.0,21170.0,15193.333333333334,13935.555555555555,13413.333333333334,12337.833333333334
994,2017.06.26,19950.0,50.0,19600.0,20400.0,19300.0,2538247.0,21660.0,22281.25,21565.0,15491.666666666666,14120.0,13547.5,12397.416666666666
993,2017.06.27,20700.0,750.0,20150.0,21200.0,19950.0,3075765.0,21000.0,22462.5,21785.0,15826.666666666666,14321.111111111111,13695.0,12459.916666666666
992,2017.06.28,19750.0,950.0,21000.0,21550.0,19400.0,2355050.0,20360.0,21968.75,21870.0,16130.0,14504.444444444445,13829.166666666666,12514.083333333334
991,2017.06.29,20600.0,850.0,20200.0,20700.0,19000.0,2025240.0,20180.0,21168.75,22005.0,16458.333333333332,14707.777777777777,13977.5,12577.833333333334
988,2017.06.30,20050.0,550.0,20150.0,20800.0,19950.0,1262725.0,20210.0,20675.0,21640.0,16766.666666666668,14896.666666666666,14115.0,12638.666666666666
987,2017.07.03,20100.0,50.0,20100.0,20250.0,19350.0,1338332.0,20240.0,20318.75,20950.0,17075.0,15092.222222222223,14247.5,12699.083333333334
986,2017.07.04,22200.0,2100.0,20100.0,22250.0,19950.0,6473469.0,20540.0,20406.25,20770.0,17456.666666666668,15327.777777777777,14416.666666666666,12774.083333333334
985,2017.07.05,21950.0,250.0,22500.0,24200.0,21700.0,5625307.0,20980.0,20662.5,20670.0,17813.333333333332,15562.222222222223,14583.333333333334,12848.25
984,2017.07.06,23050.0,1100.0,22100.0,23150.0,21550.0,2808435.0,21470.0,21050.0,20825.0,18203.333333333332,15822.222222222223,14770.833333333334,12933.666666666666
980,2017.07.07,23100.0,50.0,23550.0,24000.0,22850.0,3464336.0,22080.0,21350.0,21145.0,18591.666666666668,16083.333333333334,14953.333333333334,13022.0
979,2017.07.10,24000.0,900.0,23700.0,24050.0,23200.0,1945816.0,22860.0,21881.25,21550.0,19005.0,16368.888888888889,15154.166666666666,13118.25
978,2017.07.11,23550.0,450.0,24200.0,24250.0,23000.0,1834363.0,23130.0,22250.0,21835.0,19403.333333333332,16640.0,15350.0,13213.25
977,2017.07.12,21800.0,1750.0,23300.0,23450.0,21750.0,2674384.0,23100.0,22468.75,22040.0,19726.666666666668,16868.88888888889,15519.166666666666,13294.083333333334
976,2017.07.13,22850.0,1050.0,22400.0,23100.0,21800.0,1883771.0,23060.0,22812.5,22265.0,20071.666666666668,17126.666666666668,15705.0,13387.0
973,2017.07.14,22750.0,100.0,22650.0,23200.0,22550.0,768379.0,22990.0,22881.25,22535.0,20406.666666666668,17382.222222222223,15891.666666666666,13481.166666666666
972,2017.07.17,23650.0,900.0,23000.0,23750.0,22800.0,1229903.0,22920.0,23093.75,22890.0,20738.333333333332,17663.333333333332,16091.666666666666,13582.416666666666
971,2017.07.18,23300.0,350.0,23850.0,24550.0,23100.0,1354068.0,22870.0,23125.0,23000.0,21040.0,17944.444444444445,16285.833333333334,13680.75
970,2017.07.19,23200.0,100.0,23150.0,23450.0,22400.0,990775.0,23150.0,23137.5,23125.0,21340.0,18223.333333333332,16480.833333333332,13780.75
969,2017.07.20,23650.0,450.0,23450.0,25600.0,22850.0,4851296.0,23310.0,23093.75,23185.0,21598.333333333332,18510.0,16684.166666666668,13890.333333333334
965,2017.07.21,23400.0,250.0,23950.0,24150.0,23400.0,1006838.0,23440.0,23075.0,23215.0,21843.333333333332,18790.0,16881.666666666668,14002.0
964,2017.07.24,22800.0,600.0,23450.0,23550.0,22800.0,924851.0,23270.0,23200.0,23095.0,22070.0,19055.555555555555,17073.333333333332,14107.833333333334
963,2017.07.25,22850.0,50.0,22950.0,23600.0,22650.0,965583.0,23180.0,23200.0,23025.0,22215.0,19324.444444444445,17260.833333333332,14209.916666666666
962,2017.07.26,22900.0,50.0,23050.0,23350.0,22750.0,620022.0,23120.0,23218.75,23135.0,22348.333333333332,19583.333333333332,17452.5,14313.25
961,2017.07.27,23900.0,1000.0,23100.0,24250.0,22950.0,1669657.0,23170.0,23250.0,23240.0,22503.333333333332,19862.222222222223,17661.666666666668,14424.083333333334
958,2017.07.28,24100.0,200.0,24250.0,24500.0,23500.0,1607694.0,23310.0,23350.0,23375.0,22516.666666666668,20143.333333333332,17874.166666666668,14539.916666666666
957,2017.07.31,24800.0,700.0,23850.0,24800.0,23400.0,1349443.0,23710.0,23550.0,23490.0,22443.333333333332,20436.666666666668,18101.666666666668,14661.583333333334
956,2017.08.01,25700.0,900.0,24850.0,26350.0,24700.0,3246676.0,24280.0,23806.25,23730.0,22500.0,20750.0,18340.833333333332,14789.083333333334
955,2017.08.02,24100.0,1600.0,25900.0,26200.0,23800.0,3115525.0,24520.0,23893.75,23820.0,22538.333333333332,21016.666666666668,18550.833333333332,14901.583333333334
954,2017.08.03,23900.0,200.0,24400.0,25100.0,23500.0,1326922.0,24520.0,24031.25,23845.0,22618.333333333332,21270.0,18761.666666666668,15012.833333333334
950,2017.08.04,24350.0,450.0,24250.0,24800.0,24050.0,841851.0,24570.0,24218.75,23940.0,22766.666666666668,21528.88888888889,18980.0,15130.75
949,2017.08.07,25300.0,950.0,24300.0,25400.0,24000.0,1064671.0,24670.0,24518.75,24190.0,22945.0,21786.666666666668,19218.333333333332,15256.583333333334
948,2017.08.08,24900.0,400.0,25450.0,25800.0,24850.0,939028.0,24510.0,24643.75,24395.0,23085.0,22023.333333333332,19455.833333333332,15380.333333333334
947,2017.08.09,25300.0,400.0,24950.0,25500.0,24300.0,1056578.0,24750.0,24793.75,24635.0,23270.0,22270.0,19700.0,15506.583333333334
946,2017.08.10,24550.0,750.0,25150.0,25500.0,24500.0,1106578.0,24880.0,24762.5,24700.0,23401.666666666668,22462.222222222223,19930.0,15626.583333333334
943,2017.08.11,23500.0,1050.0,24000.0,24250.0,23400.0,1531297.0,24710.0,24487.5,24640.0,23516.666666666668,22627.777777777777,20141.666666666668,15740.833333333334
942,2017.08.14,23750.0,250.0,23750.0,24150.0,23550.0,534843.0,24400.0,24443.75,24535.0,23638.333333333332,22800.0,20356.666666666668,15862.083333333334
941,2017.08.16,24050.0,300.0,24050.0,24450.0,23900.0,610998.0,24230.0,24462.5,24370.0,23700.0,22923.333333333332,20578.333333333332,15987.083333333334
940,2017.08.17,24650.0,600.0,24400.0,25450.0,24350.0,1168239.0,24100.0,24500.0,24425.0,23790.0,23051.11111111111,20801.666666666668,16108.75
939,2017.08.18,24400.0,250.0,24150.0,24700.0,24100.0,443722.0,24070.0,24387.5,24475.0,23835.0,23165.555555555555,21019.166666666668,16227.916666666666
935,2017.08.21,24300.0,100.0,24500.0,24800.0,24200.0,433589.0,24230.0,24312.5,24470.0,23875.0,23178.88888888889,21233.333333333332,16344.166666666666
934,2017.08.22,23750.0,550.0,24350.0,24550.0,23600.0,767168.0,24230.0,24118.75,24315.0,23866.666666666668,23106.666666666668,21435.833333333332,16454.166666666668
933,2017.08.23,23150.0,600.0,23650.0,23750.0,23100.0,875556.0,24050.0,23943.75,24140.0,23853.333333333332,23087.777777777777,21628.333333333332,16558.333333333332
932,2017.08.24,23700.0,550.0,23150.0,23950.0,22200.0,1302342.0,23860.0,23968.75,23980.0,23916.666666666668,23104.444444444445,21821.666666666668,16668.333333333332
931,2017.08.25,23250.0,450.0,23400.0,23900.0,23100.0,582657.0,23630.0,23906.25,23850.0,23930.0,23143.333333333332,22000.833333333332,16773.333333333332
928,2017.08.28,23250.0,0.0,23150.0,23600.0,22700.0,571629.0,23420.0,23806.25,23825.0,23946.666666666668,23217.777777777777,22176.666666666668,16872.5
927,2017.08.29,23050.0,200.0,22950.0,23400.0,22950.0,448930.0,23280.0,23606.25,23755.0,23926.666666666668,23286.666666666668,22332.5,16969.166666666668
926,2017.08.30,22950.0,100.0,22950.0,23400.0,22850.0,463854.0,23240.0,23425.0,23645.0,23915.0,23336.666666666668,22477.5,17063.333333333332
925,2017.08.31,24950.0,2000.0,23300.0,25450.0,23000.0,4906317.0,23490.0,23506.25,23675.0,23973.333333333332,23452.222222222223,22656.666666666668,17174.166666666668
924,2017.09.01,26500.0,1550.0,25800.0,27450.0,25550.0,4948432.0,24140.0,23850.0,23885.0,24068.333333333332,23583.333333333332,22833.333333333332,17300.416666666668
920,2017.09.04,28100.0,1600.0,25600.0,28150.0,25600.0,3656774.0,25110.0,24468.75,24265.0,24225.0,23762.222222222223,23034.166666666668,17440.833333333332
919,2017.09.05,26950.0,1150.0,29200.0,30000.0,26850.0,4746801.0,25890.0,24875.0,24585.0,24363.333333333332,23914.444444444445,23216.666666666668,17571.25
918,2017.09.06,31500.0,4550.0,27100.0,31500.0,26850.0,5786759.0,27600.0,25906.25,25420.0,24651.666666666668,24121.11111111111,23433.333333333332,17737.083333333332
917,2017.09.07,31850.0,350.0,32850.0,33900.0,31300.0,6897450.0,28980.0,26981.25,26235.0,24950.0,24341.11111111111,23649.166666666668,17907.916666666668
916,2017.09.08,36800.0,4950.0,31750.0,37900.0,31500.0,10974646.0,31040.0,28700.0,27590.0,25380.0,24646.666666666668,23941.666666666668,18120.0
913,2017.09.11,39400.0,2600.0,39300.0,45600.0,36800.0,19133146.0,33300.0,30756.25,29205.0,25890.0,25008.88888888889,24203.333333333332,18350.833333333332
912,2017.09.12,39450.0,50.0,41050.0,41250.0,37500.0,8078353.0,35800.0,32568.75,30845.0,26378.333333333332,25352.222222222223,24410.833333333332,18581.25
911,2017.09.13,38700.0,750.0,38600.0,39800.0,37050.0,5882305.0,37240.0,34093.75,32420.0,26811.666666666668,25688.88888888889,24655.833333333332,18805.833333333332
910,2017.09.14,46500.0,7800.0,37700.0,46500.0,37300.0,12189816.0,40170.0,36393.75,34575.0,27558.333333333332,26237.777777777777,25048.333333333332,19092.083333333332
909,2017.09.15,45800.0,700.0,45600.0,50100.0,44900.0,13273554.0,41970.0,38750.0,36505.0,28288.333333333332,26747.777777777777,25453.333333333332,19370.416666666668
905,2017.09.18,45500.0,300.0,47400.0,47950.0,45150.0,3671991.0,43190.0,40500.0,38245.0,28993.333333333332,27253.333333333332,25880.0,19646.666666666668
904,2017.09.19,48000.0,2500.0,45900.0,48000.0,45400.0,5001155.0,44900.0,42518.75,40350.0,29750.0,27794.444444444445,26347.5,19947.5
